transmission,speed
16.082500261326032,-19.000931444746318
-3.66214670293594,-7.569564574649722
1.4783110895230775,-21.945033629599227
-14.503654055550713,-14.137748315106602
-24.222919322671586,0.11493300176473892
29.26857030427545,1.0928947995745784
-28.939867399535174,9.012202266991162
-6.661792138619134,2.364575705031223
-4.602284266711635,3.0662365119094073
3.0295700768129805,-6.933875366718578
-10.509043372623374,0.25872170396479777
-9.219001545613537,4.767068263068621
6.116715651333038,-17.580343516949075
-3.4822279766768105,-3.8900583926412438
-33.70812722336795,-5.821040529282904
-23.032822393379973,1.2382861641828433
-9.645917815428845,-2.599313051338448
2.7093611188203113,-3.9335916928452774
-17.3715494141816,10.478666373768355
-24.438718841681037,-19.170658785618862
27.893726160688857,5.775179138405376
-1.4436212955474446,-1.2661633537774293
4.324583571164908,11.688245542551407
10.682864820768259,-0.15781593755271128
-15.587589630155719,-13.576792257927412
12.610194846984598,-5.8667516912243265
-12.006595221790803,4.051456797270058
-20.211478243757995,2.2101544687056993
-16.576846160821447,-0.4917570286402029
36.88024629697378,6.895617156167724
-8.124996922487242,-1.1402406827795506
-2.383648227264132,1.8038863526344304
-7.006989881155391,-5.771434147590636
-37.039136911913545,-5.247124201592852
13.060169823784406,-1.2486165893772583
4.135175549356461,-1.9885025978259208
-2.573783179330519,17.40329153183211
-18.93664477588544,8.250455945233396
5.2156119925626285,5.062032786050144
10.771612005988459,-0.9644734321117632
-21.04589304803102,18.67890631419253
-3.8532091609454255,11.780842264473021
13.490707141388043,-15.46095331698696
23.740633355095156,5.384492923783039
17.142366125410717,11.041038127736627
3.27749780447175,1.3552381119374939
-18.93129434629077,0.28360957267072884
46.67142829696172,-10.328224584050677
11.437529263035572,-20.53576807176904
-24.1330408753621,-10.249468803200035
-4.3178202865423145,16.544148754362197
-25.181710991649766,19.862222933640147
28.398749000037128,-0.09654754165947033
-28.140999324930704,7.60015192767241
16.29770092040758,12.329135055853659
-13.039294305319231,9.229990257016672
29.859485638828914,18.889396131477643
-0.9449076284706734,2.918695094792321
11.822815423976294,-15.128251453610853
-48.76603059250351,13.421220377270895
-18.80194306175497,3.2315038735970028
-34.993619096995644,-16.29713939252766
-7.613828267598478,6.284198616959461
2.2834652032603344,9.924776254198996
38.95376313820691,-7.922986515647434
24.516132614000412,2.1288398928727155
1.2067649469604476,-1.750305551385999
-10.16071760924899,5.793405041781664
14.86409494688428,4.454813793622719
-25.423234754215628,-8.337186799625826
-23.292802364401382,-3.8899927429915557
11.173728741509194,-0.4164652056999216
-6.897014251683572,-4.448440956356048
55.9911548065661,1.3233035373391289
-8.671395006338003,-4.9724574538038055
-4.788390590601352,2.582793546384597
-6.656230298893092,5.486782984520076
-33.68241154847874,4.100252177765114
-6.285598849505277,10.147995170211448
33.16638232308094,-4.922206445481677
-0.5868447360863911,-4.458638943692064
12.35373237199508,4.251389742627385
-8.26881216975994,-0.6242085694605137
-16.41442390794691,-15.400957335920381
-23.406167135428632,-1.5547839172783249
17.691275760397616,-1.4615239416543844
13.51549702085424,8.150864015482746
-27.965717123848208,6.548226559398941
21.995400278248553,-2.037713997433592
7.111795675861799,-24.659625332771324
-29.045906410261296,-7.074844276377641
-17.041329030732072,-0.9996532655584431
15.847093788809048,6.0549416762607144
13.80023337744035,5.361953399124054
0.7000173615895164,-2.5668071777210564
-8.341114848964708,-10.80565066687451
22.810078406348794,2.8976822932769615
-17.960400131851088,-19.01395494258355
18.13511655827574,8.724045768731358
15.714584227288583,-12.433392612672428
-5.485621987725722,-4.980107518373536
-41.67792273607654,-1.2772676799847673
24.05353387060927,1.725551029286926
-7.854909669035123,19.734027728266607
-17.513576888925627,-12.083163749033957
14.054945860389807,-6.543885783555126
14.93763660751165,-14.756120834131181
16.40923242500139,20.499397338603575
-0.1261112875163235,18.026854774684786
-4.091146867476709,4.85291926116421
14.805443701327022,9.940736586604316
-10.93140928046796,0.5420147426459465
1.585405135947667,13.521328797476503
-17.98788321016309,-0.8754407545563865
21.725161842409307,5.134834352894806
42.152026019329696,5.515957312814333
16.30574523378891,-12.810905858828445
-20.802473765192644,0.20617298817517948
9.371883501876482,-5.415559087859592
13.983689213298248,-5.397880700348381
17.008047528894394,0.17631163011377993
-23.072943321996263,10.663394554923556
-27.5079085091636,-15.324467723407192
-26.013293060137585,-11.720868424893574
-4.9339219141782,-25.660212372079517
-7.737439633149961,18.149596122250742
36.190233519081175,-12.253160070364029
14.137255369510513,11.74743539603389
12.573542043817042,17.33210793780043
-19.219068709093563,2.242873963632668
17.572043946875738,-4.604726752154562
-23.180767497922034,-9.308908909527268
3.6611817221880756,-3.726094408743542
-33.609621129470725,-15.982149370506821
-19.471607539154093,-9.157058880032737
15.599377359378423,2.7290955036560405
0.6162833373712147,1.8837976051936387
24.76418476930644,-7.337783821959281
-8.256050262491954,4.776970520980846
-35.858451801429965,6.2565674988212585
-38.287818807331405,7.712117958321841
14.525403457849961,1.1791858144694487
0.08466256533597516,12.433296920421569
12.435538914120116,15.24633871068194
-6.198198154296961,-10.621833736095098
26.29434289038477,-32.59982656072541
-1.3548590128445994,-7.044387229862608
-24.62731402530494,8.389985972955404
-19.95602007846628,-19.116304597332586
-25.58489241074949,15.099139972408267
2.8778463668807035,-10.724259170801616
5.135099451855922,-4.690887502135453
-6.8646301588439655,7.536698638669709
3.280458365887853,3.0418145547158204
-46.02748933664361,0.038508516566281514
12.457458166058132,5.658152060493254
-14.997459060122083,-13.75897023398706
10.929693305488172,-14.161292987125396
12.662036262185211,-5.059637377959405
-2.003565240839862,-7.458222893295634
6.403871019950202,7.752569277621195
-21.9819137601246,0.30215134642096686
9.821749262341655,-8.606446144799865
5.182325458507648,10.102070835409744
-22.805830274464597,-4.631700622858986
7.894674409805475,11.42509313737093
-25.03100579565489,5.98336309935296
-21.353927785418364,-13.127265110661721
27.929988902954165,-0.2040408227030639
20.023926774240635,-18.365574402500492
23.54574811115731,9.58722341054306
-6.83667214451566,-8.002815675349272
37.380607379905086,14.64945124076775
-4.543341306064804,6.587558007143354
-25.71988816147382,3.442938223820505
7.244030175617354,0.021202572666176422
14.602809254960903,-14.109198915421103
-4.638852267335096,3.073132249482544
-27.30463287079283,-6.01002195836713
-4.28495013012207,-5.2561633114126955
-12.117507283248415,3.607933765367598
-32.58992441167993,0.6618387567014352
10.040912778954862,4.90583778806803
-8.231157064358285,-1.779680749279283
22.55927219711134,4.992556471871502
-1.979535023124754,5.28333935599122
9.672477039768182,-0.7328362911395594
-1.4197924189702462,-6.009865823266736
12.130843069054208,2.024216962903239
-32.97189022215116,5.240485919121305
9.63556834219844,18.27223001535749
-23.309642720860893,-8.970389016900072
-22.30024273240042,5.723247554242629
44.38201240587,5.173683643537537
-24.930539403794455,-17.885587672753726
2.6718240251007046,-8.59438318907188
42.75584450637916,-2.9922943065283256
-26.016759417664844,-15.02360026080229
-18.738582344524957,-9.837304745634587
-12.826489837529834,-15.271390283954798
-24.42466377728124,-7.2955389285226815
-14.92410821847875,23.872648820799576
32.806081931971676,3.1280384111660986
24.085607851331133,-8.308299521537965
4.58009251135968,-8.739273915817197
-26.441312647375526,-2.6297114632928817
-11.653706128772228,-11.958453664226464
-5.402338884216078,-11.598302309712953
-3.1733469941329986,-6.466435114689034
0.019692765047921057,-0.09232335067417452
-14.30685512531818,-10.14492357384956
16.31728206742764,-8.321927376916122
6.644395233813384,-17.847352151061216
13.287884473752683,21.758374812731596
5.355656737830259,11.19890576057076
-22.597151715395512,-2.11837394764272
10.653958038789597,1.4343535202177584
1.6977794936021837,8.955244807130192
-17.814542225333753,-12.323439518984403
3.1004702011180143,-1.8783371064777192
-11.953244563344015,-11.076303478177763
15.586276944710562,-4.4510178016613935
-1.7525528427443078,-15.526364950091697
12.389219287817241,5.760165877176288
-16.22889259446697,6.2061900872500075
-27.665325731602252,-0.2654770096357417
-8.610770420294557,4.984020608704068
-0.9582499285832,5.651515102475351
5.164846386231602,-15.75987563250641
-41.83830578284801,9.139526062004247
10.71325453484451,-3.398175094222811
-9.729158459388145,-11.860710543069995
5.876825339427796,7.917593164318468
-9.845833225399247,5.6079517824117175
-22.820319432812767,15.082735161863901
51.72219354099843,-7.721761761881314
-43.47240158644263,-1.1183626595088612
-16.522617677150038,-7.446460132361295
-32.43204881808083,14.695798252800081
60.76082290172917,-6.707952446215202
-11.489713306571275,-5.245918711362428
15.173241669032905,8.761679134784714
8.771552224226525,14.629831975121185
25.543610478258188,6.051871571697237
56.50952789209964,7.046011123121719
-8.898570645746076,1.8987636545834548
11.775549884242764,20.410874637038866
27.567988676973982,8.801017272701028
14.498969553657389,-2.5748061254277665
-12.662717856539302,15.064700930857981
-12.08157074950077,6.668466919614676
-3.893776301318667,1.0179471230155919
8.227170265781979,7.194420005436573
-18.024409567478187,-0.6262889270547483
-6.916320667531181,7.861699120676956
-39.82295815169391,-8.114366637816342
-40.86582212805797,-8.606176828687222
35.02032657393897,3.8792341771519503
-12.744550829580248,0.563681807656824
-5.768756975111046,7.33101182836856
4.4071977203320785,-4.616321076707862
1.2993940952824232,6.2057409106939225
9.5362689757917,-10.775829176637297
-21.77328792230037,5.999735772800388
1.983880655162011,-8.557676738435227
16.1594381982286,13.002538476436765
-11.299646058580038,13.132669641852658
-12.060141569552798,3.652809811484076
-18.72425716003545,21.260732635223885
-18.403125896810934,-0.29775292574960943
28.843721852776525,-4.716897314028046
-4.996313746207079,10.701648854867877
21.482323767849948,7.634006754192644
-25.42089136717982,0.10054368007014247
-10.566180588487214,0.4485397690838653
-18.613124802908715,-11.202532357874313
-27.667990641434926,-1.6963735524787005
-13.743176836044768,-0.2923044778615882
-4.473256248759299,-3.9143591258855075
-6.8773765141072545,20.581185748088927
7.372197206603232,7.299219506763592
10.370373831776078,4.1241049692864635
3.831106927186511,6.29615710663716
-3.0528965092651106,3.2845310917371933
-7.667250575940216,-0.6829183457950414
-1.4635434930196425,0.7116020900909632
-12.069013600384665,1.1089260359074444
4.665464581808351,-11.080096440689541
-12.442929254426076,5.319465681759201
-7.4449116453539546,1.0282689270089023
-0.9235474350368804,26.410851965311025
44.55431662002627,2.1967210494283087
-46.30568320872112,23.625375002790836
-15.973050541063913,5.180257637160135
-18.986843690224532,-1.790121524447418
16.109018853423777,9.86283695090103
-20.569823508005243,8.118249045375777
-30.76006266250988,-5.79839880992844
38.264314150482505,-2.966769006309974
-54.807420808683446,10.382369454650672
-4.165994155722274,-14.850116903802277
-22.696200579009314,9.140722397242868
10.71092601775365,-1.640142997915028
-8.960746038917591,9.804874860157046
-12.77102445974299,-13.298231909835565
16.624129050811916,16.97167822160437
-31.312223614017284,-11.5923417587429
5.997538890718943,-6.974008085286595
-11.490066818502441,-6.664209049448697
-21.900372443214565,-6.155695867492835
-7.314062147883988,10.450739007833384
-18.274430329460642,-11.093834418315113
-28.98010418177148,5.944587963610413
15.027385525337763,-5.836358372554779
11.959918342508331,-6.103655307259398
24.267464424171294,8.023969922208341
4.903097353279463,-0.8305824036568943
7.6981275459629614,8.502220543721958
-26.74753607747084,-0.1964735044640733
47.112376059038525,10.526419628306805
8.323020494932848,-6.195209950628591
-5.761603577393089,2.021444828665583
-46.43348105395569,-9.62763123988024
9.83455368342868,-20.459249616174798
22.11251981318594,15.240306843216047
9.104982830335189,-14.371553879034924
5.202016247622964,-11.848825650722535
-0.09415166215171666,-2.352913229439636
2.570243124231979,-1.960497753432529
11.495251919011139,-18.98150758408133
-8.293791266712674,-10.788363373619077
4.021275086696846,26.369121448595205
22.92517747052557,0.4833492991997943
-5.3093554726423235,4.264720576686361
5.275674024713339,3.4626295937869944
-8.555401137061153,-6.320512486145709
-13.87911606932505,5.659115332618672
3.516301922696357,-1.7242090224095463
-3.1638724377002063,-3.3314830083479645
-25.653943729050752,-21.13241051871244
-16.970190145071683,9.409538631332708
-19.178075666597806,19.20846402837192
-30.853963048485525,-0.7127603131495572
-15.519690269291345,1.6220025174171475
0.8889642780538907,16.610031705192164
23.42524004264726,-12.856746789855185
4.414642162884093,2.9021148228800087
27.374489544120024,-4.562781382543777
-0.9862753472215218,4.564710301549026
-17.055473752367448,13.217171306624891
-19.401536344641272,0.27766894540608966
13.096101410826577,-3.3332588175165885
24.041806543830376,0.6045287838442146
21.25707652097867,13.147058967624956
24.352156722423956,7.257672534274645
-20.621796485425875,23.495901330175336
-11.41778364535321,-1.8522442761509108
-28.94343072733966,-1.6503227807319707
-6.015005047873387,-0.1848834590271764
-14.829667027367009,-1.5899158700650275
-4.819049011406946,-5.634215961505315
-27.328572823435422,-15.427504948688238
-22.529378428647533,-7.999272407797585
20.64091994343164,26.338035635804154
-54.251554385890245,5.796899599255886
10.350868539123155,-6.498136169049342
-2.245239620206746,-2.2740835767672394
-30.356678586968485,5.250043654581065
24.377112075278546,6.218737018995872
5.667926545895455,6.145574200911739
-11.73915969749254,-7.471555118578573
-29.3160776242741,-13.479024789845663
0.8974469435414107,-7.610192815386156
3.3871298586961416,6.1080377719367505
-1.6539010274701127,9.058872430207721
-2.044770472600817,2.9692723269326873
12.512986352501514,6.970193325435281
29.07736243149037,13.115418026317744
4.0290485643337774,-14.851470852271579
-21.073659003951263,25.38609106894723
7.767016267697784,-12.02788862897113
-44.87800464369673,-10.469674931789912
1.0932063342618221,-5.391174165099861
-13.813525870362753,-9.938993927391493
-37.41678030553652,9.535749540591361
29.052883780384093,6.412181593697883
-32.52557625404353,10.105297563156732
-21.29340282640169,2.3738312870048297
5.063630263852076,2.3490531079888575
46.23785078026032,-18.75236825612378
-4.465680197854908,-17.511098274638385
